s1,s2,gs,file,s1_n_words,s2_n_words,s1_n_verbs_tot,s2_n_verbs_tot,s1_n_verbs_pres,s2_n_verbs_pres,s1_n_verbs_past,s2_n_verbs_past,s1_n_nouns,s2_n_nouns,s1_n_adjectives,s2_n_adjectives,s1_n_adverbs,s2_n_adverbs,dif_n_words,dif_n_verbs_tot,dif_n_verbs_pres,dif_n_verbs_past,dif_n_nouns,dif_n_adjectives,dif_n_adverbs,jaccard_all_words,jaccard_verbs,jaccard_nouns,jaccard_adjectives,jaccard_adverbs,all_all_shared_synsets_count,all_all_shared_synsets_ratio,all_all_avg_synset_similarity,all_all_max_synset_similarity,all_verb_shared_synsets_count,all_verb_shared_synsets_ratio,all_verb_avg_synset_similarity,all_verb_max_synset_similarity,all_noun_shared_synsets_count,all_noun_shared_synsets_ratio,all_noun_avg_synset_similarity,all_noun_max_synset_similarity,all_adj_shared_synsets_count,all_adj_shared_synsets_ratio,all_adj_avg_synset_similarity,all_adj_max_synset_similarity,all_adv_shared_synsets_count,all_adv_shared_synsets_ratio,all_adv_avg_synset_similarity,all_adv_max_synset_similarity,best_all_shared_synsets_count,best_all_shared_synsets_ratio,best_all_avg_synset_similarity,best_all_max_synset_similarity,best_verb_shared_synsets_count,best_verb_shared_synsets_ratio,best_verb_avg_synset_similarity,best_verb_max_synset_similarity,best_noun_shared_synsets_count,best_noun_shared_synsets_ratio,best_noun_avg_synset_similarity,best_noun_max_synset_similarity,best_adj_shared_synsets_count,best_adj_shared_synsets_ratio,best_adj_avg_synset_similarity,best_adj_max_synset_similarity,best_adv_shared_synsets_count,best_adv_shared_synsets_ratio,best_adv_avg_synset_similarity,best_adv_max_synset_similarity,lemma_diversity,shared_lemmas_ratio,avg_lemma_similarity,max_lemma_similarity,lemma_jackard_similarity,shared_lemma_count,dice_coefficient,lemma_bigram_overlap,lemma_lcs_length,lemma_edit_distance,proportion_s1_in_s2,proportion_s2_in_s1,lemma_position_similarity
The aim of the annual review is to identify such potential improvements.,The annual report is designed to identify such potential improvements.,5.0,SMTeuroparl,13,11,2,3,1,1,0,1,3,2,3,3,0,0,2,-1,0,-1,1,0,0,0.6428571428571428,0.6666666666666667,0.25,1.0,0.0,18,0.2608695652173913,0.27977940414675684,1.0,6,0.1935483870967742,0.26140268113952325,1.0,8,0.23529411764705882,0.28550066152010817,1.0,2,1.0,0.75,1.0,0,0.0,1.0,1.0,4,0.5,0.35990896358543417,1.0,1,1.0,1.0,1.0,3,0.42857142857142855,0.33430532212885156,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,8,0.5,0.329875140291807,1.0,0.5,4,0.6666666666666666,0.25,4,3,0.6666666666666666,0.6666666666666666,0.9583333333333334
"Action is needed quickly, which is why we decided to include this item on the agenda.",It is urgent and that is why we have decided to put this item on the agenda.,5.0,SMTeuroparl,18,18,5,5,2,3,2,1,3,2,0,1,1,0,0,0,-1,1,1,-1,1,0.41666666666666663,0.1428571428571429,0.6666666666666667,0.0,0.0,12,0.24489795918367346,0.29967845665960846,1.0,4,0.18181818181818182,0.2690917969372546,1.0,7,0.3181818181818182,0.32270142880077646,1.0,0,0.0,1.0,1.0,1,0.25,0.625,1.0,3,0.3333333333333333,0.46755942470228185,1.0,1,0.5,0.75,1.0,2,0.4,0.42048599548599547,1.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,9,0.3333333333333333,0.2841496598639456,1.0,0.33333333333333337,3,0.5,0.1111111111111111,3,4,0.42857142857142855,0.6,0.7142857142857143
"One could indeed wish for more and for improvement, but I honestly believe that we have made a good start.","We can actually want more and better, but I think quite honestly that it is a good start.",4.8,SMTeuroparl,22,20,5,3,3,2,1,0,2,1,2,4,2,3,2,2,1,1,1,-2,-1,0.3666666666666667,0.0,0.5,0.5,0.25,53,0.33125,0.3567285192402994,1.0,15,0.16483516483516483,0.32331939011626515,1.0,13,0.48148148148148145,0.3182325441320742,1.0,2,1.0,0.75,1.0,4,0.2857142857142857,0.5277777777777778,1.0,3,0.23076923076923078,0.41806411453470277,1.0,0,0.0,0.0,0.0,2,0.25,0.3767468098350451,1.0,0,0.0,1.0,1.0,1,0.25,0.5833333333333334,1.0,15,0.2,0.17208479020979023,1.0,0.19999999999999996,3,0.3333333333333333,0.06666666666666667,3,7,0.3,0.375,0.8666666666666667
(Parliament accepted the oral amendment),(Parliament accepted the oral amendment)  ,5.0,SMTeuroparl,7,7,1,1,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,20,1.0,0.4187709750403249,1.0,11,1.0,0.38479958975826745,1.0,5,1.0,0.47070086982161286,1.0,3,1.0,0.6666666666666666,1.0,0,0.0,1.0,1.0,4,1.0,0.5973684210526315,1.0,1,1.0,1.0,1.0,3,1.0,0.5526315789473685,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.48573232323232324,1.0,1.0,4,1.0,1.0,4,0,1.0,1.0,1.0
"- My party has serious reservations about Community law applying to the sale of consumer products, as against applying the concept of mutual recognition of standards.","My party serious reservations about the regulation of the sale of consumption by means of Community legislation, as it has reservations about the concept of mutual recognition of standards.",4.8,SMTeuroparl,28,31,3,1,3,1,0,0,10,12,2,2,0,0,-3,2,2,0,-2,0,0,0.5666666666666667,0.5,0.5,1.0,0.0,52,0.49523809523809526,0.2929362498632852,1.0,1,0.05555555555555555,0.29094248554475827,1.0,38,0.5846153846153846,0.27899583366411346,1.0,6,1.0,0.5833333333333334,1.0,0,0.0,1.0,1.0,9,0.5294117647058824,0.3250620134417403,1.0,0,0.0,0.0,0.0,7,0.5,0.3127904136861356,1.0,1,1.0,1.0,1.0,0,0.0,1.0,1.0,17,0.5294117647058824,0.3123820906984172,1.0,0.5294117647058824,9,0.6923076923076923,0.23809523809523808,8,7,0.6923076923076923,0.6923076923076923,0.9523809523809523
He saw a red rose.,He drove a rose colored car. ,0.8,SMTeuroparl,6,7,2,2,0,0,2,2,0,1,1,1,0,0,-1,0,0,0,-1,0,0,0.4444444444444444,0.33333333333333337,0.0,0.0,0.0,27,0.2621359223300971,0.2596384207160295,1.0,17,0.24285714285714285,0.256425137329113,1.0,10,0.38461538461538464,0.2717432237739756,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,1,0.16666666666666666,0.2630821176873808,1.0,0,0.0,1.0,1.0,1,0.16666666666666666,0.2630821176873808,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,6,0.16666666666666666,0.34682539682539687,1.0,0.16666666666666663,1,0.2857142857142857,0.0,1,4,0.3333333333333333,0.25,0.75
A man is riding a bicycle.,A man is riding a bike.,5.0,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1.0,0.33333333333333337,0.0,0.0,16,0.9411764705882353,0.5349328059789173,1.0,4,1.0,0.44871933621933624,1.0,12,0.9230769230769231,0.5437752131337462,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.7143434343434343,1.0,1,1.0,1.0,1.0,1,0.3333333333333333,0.6429292929292929,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.32658730158730154,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
A woman and man are dancing in the rain.,A man and woman are dancing in rain.,5.0,MSRvid,10,9,2,2,2,2,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0.9,1.0,1.0,0.0,0.0,28,1.0,0.3758603388694271,1.0,6,1.0,0.41358024691358025,1.0,22,1.0,0.3730547258744074,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.5412581699346405,1.0,0,0.0,1.0,1.0,4,1.0,0.5412581699346405,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.5277777777777778,1.0,1.0,4,1.0,0.2,3,2,1.0,1.0,0.875
Someone is drawing.,Someone is dancing.,0.3,MSRvid,4,4,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.33333333333333337,1.0,0.0,0.0,1,0.018867924528301886,0.29515501665538896,0.8571428571428571,0,0.0,0.29351512684846015,0.4,1,0.07142857142857142,0.2986971786383551,0.8571428571428571,0,0.0,1.0,1.0,0,0.0,1.0,1.0,1,0.3333333333333333,0.5485119047619047,0.8571428571428571,0,0.0,1.0,1.0,1,0.3333333333333333,0.5485119047619047,0.8571428571428571,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.3333333333333333,0.45397727272727273,1.0,0.33333333333333337,1,0.5,0.0,1,1,0.5,0.5,1.0
A man and a woman are kissing each other.,A man and a woman are talking to each other.,0.6,MSRvid,10,11,2,2,2,2,0,0,2,2,1,1,0,0,-1,0,0,0,0,0,0,0.7272727272727273,0.33333333333333337,1.0,1.0,0.0,17,0.5,0.3793686298645948,1.0,2,0.2,0.26709419053169053,1.0,15,0.625,0.38882331949262877,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.4704924704924705,1.0,0,0.0,1.0,1.0,2,0.5,0.4704924704924705,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.4893298059964727,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
A woman is slicing an onion.,A woman is cutting an onion.,4.2,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,0.33333333333333337,1.0,0.0,0.0,8,0.09302325581395349,0.22906793518837631,1.0,0,0.0,0.23232201402933111,0.8571428571428571,8,0.25,0.2275475108866197,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,2,0.5,0.4713593939600132,1.0,0,0.0,1.0,1.0,2,0.5,0.4713593939600132,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.43756613756613755,1.0,0.5,2,0.6666666666666666,0.0,2,1,0.6666666666666666,0.6666666666666666,1.0
A person is peeling shrimp.,A person is preparing shrimp.,3.6,MSRvid,6,6,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.33333333333333337,1.0,0.0,0.0,7,0.35,0.35615821145454046,1.0,1,0.08333333333333333,0.25042550042550044,1.0,6,0.75,0.4354577447263206,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.7824340262420758,1.0,0,0.0,0.0,0.0,2,0.6666666666666666,0.7824340262420758,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.5077160493827161,1.0,0.5,2,0.6666666666666666,0.0,2,1,0.6666666666666666,0.6666666666666666,1.0
A woman is cutting broccoli.,A woman is slicing broccoli.,5.0,MSRvid,6,6,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.33333333333333337,0.33333333333333337,0.0,0.0,7,0.08235294117647059,0.2295854475620971,1.0,0,0.0,0.23232201402933111,0.8571428571428571,7,0.22580645161290322,0.22814699595752538,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,2,0.5,0.5096730430063763,1.0,0,0.0,1.0,1.0,2,0.5,0.5096730430063763,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.38148148148148153,1.0,0.5,2,0.6666666666666666,0.0,2,1,0.6666666666666666,0.6666666666666666,1.0
A man is playing a guitar.,A woman is playing the guitar.,2.75,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1.0,0.33333333333333337,0.0,0.0,53,0.7571428571428571,0.3167200625260446,1.0,35,0.9459459459459459,0.3129826115540401,1.0,18,0.5454545454545454,0.32430626786890643,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.450195372795992,1.0,0,0.0,1.0,1.0,2,0.5,0.450195372795992,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.4305555555555556,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
Two men are fistfighting in a ring.,Two men fistfight in a ring.,5.0,MSRvid,8,7,2,1,2,0,0,1,2,2,0,0,0,0,1,1,2,-1,0,0,0,0.6666666666666667,0.0,1.0,0.0,0.0,32,1.0,0.34677420864482633,1.0,7,1.0,0.3879494655004859,1.0,24,1.0,0.342137379864822,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.45029761904761906,1.0,0,0.0,1.0,1.0,4,1.0,0.45029761904761906,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.6,0.3226686507936508,1.0,0.6,3,0.75,0.2,3,1,0.75,0.75,1.0
A small boy is playing with a dog.,A baby is playing with a dog.,3.75,MSRvid,9,8,2,2,2,2,0,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0.6666666666666667,1.0,0.33333333333333337,0.0,0.0,43,0.48863636363636365,0.3087787221271478,1.0,36,0.972972972972973,0.3117351117351117,1.0,7,0.175,0.30083938551866385,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.16666666666666666,0.3506497279523595,0.9285714285714286,0,0.0,1.0,1.0,1,0.16666666666666666,0.3506497279523595,0.9285714285714286,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.4,0.3060185185185185,1.0,0.4,2,0.5714285714285714,0.25,2,2,0.5,0.6666666666666666,0.75
The man is drawing.,A man is drawing.,5.0,MSRvid,5,5,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,58,1.0,0.29991509137806294,1.0,38,1.0,0.2803251493262685,1.0,20,1.0,0.3706347821850408,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,1.0,0.6875,1.0,0,0.0,1.0,1.0,2,1.0,0.6875,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,1.0,0.625,1.0,1.0,2,1.0,1.0,2,0,1.0,1.0,1.0
A man is cutting a potato.,A woman is cutting a tomato.,1.25,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.0,0.0,70,0.7692307692307693,0.2681529046087859,1.0,41,0.9534883720930233,0.26310587691756154,1.0,20,0.5128205128205128,0.2621997331735746,1.0,5,1.0,0.6,1.0,0,0.0,1.0,1.0,1,0.2,0.40821801655134987,1.0,0,0.0,1.0,1.0,1,0.2,0.40821801655134987,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.2,0.370326278659612,1.0,0.19999999999999996,1,0.3333333333333333,0.0,1,2,0.3333333333333333,0.3333333333333333,1.0
A small dog laying on the bed.,A small dog is laying on a bed.,5.0,MSRvid,8,9,1,2,1,2,0,0,2,2,1,1,0,0,-1,-1,-1,0,0,0,0,0.7777777777777778,0.5,1.0,1.0,0.0,40,1.0,0.42018959865410044,1.0,11,1.0,0.3762226753962291,1.0,18,1.0,0.3991887789087078,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,4,1.0,0.46900062656641606,1.0,0,0.0,1.0,1.0,4,1.0,0.46900062656641606,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.321875,1.0,1.0,4,1.0,1.0,4,0,1.0,1.0,1.0
A person wipes butter on a tray.,A person is buttering a tray.,4.25,MSRvid,8,7,1,2,1,2,0,0,3,2,0,0,0,0,1,-1,-1,0,1,0,0,0.4444444444444444,0.0,0.6666666666666667,0.0,0.0,7,0.7777777777777778,0.41783128487673943,1.0,1,0.5,0.6428571428571428,1.0,6,0.8571428571428571,0.4071157678300536,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.75,0.4577205882352941,1.0,0,0.0,1.0,1.0,3,0.75,0.4577205882352941,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.4,0.3564905002405003,1.0,0.4,2,0.5714285714285714,0.0,2,2,0.5,0.6666666666666666,0.875
Two men are playing football.,Two men are practicing football.,3.4,MSRvid,6,6,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.33333333333333337,1.0,0.0,0.0,17,0.21518987341772153,0.31611329211548744,1.0,0,0.0,0.32241723356009067,0.5,16,0.42105263157894735,0.31353453820395777,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.6,0.42375116713352007,1.0,0,0.0,1.0,1.0,3,0.6,0.42375116713352007,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.6,0.29568903318903317,1.0,0.6,3,0.75,0.2,3,1,0.75,0.75,1.0
The man is playing the guitar.,The girl is playing the guitar.,1.6,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1.0,0.33333333333333337,0.0,0.0,36,0.4864864864864865,0.31498165795238103,1.0,35,0.9459459459459459,0.3129826115540401,1.0,1,0.02702702702702703,0.3249002981280573,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,1,0.2,0.3498047952124319,1.0,0,0.0,1.0,1.0,1,0.2,0.3498047952124319,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.41984126984126985,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
The man is slicing a potato.,A man is slicing potato.,5.0,MSRvid,7,6,2,2,2,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428572,1.0,1.0,0.0,0.0,25,1.0,0.3692786828438754,1.0,6,1.0,0.37219416386083054,1.0,19,1.0,0.36898794235464993,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.4606430606430607,1.0,0,0.0,1.0,1.0,3,1.0,0.4606430606430607,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.39814814814814814,1.0,1.0,3,1.0,1.0,3,0,1.0,1.0,1.0
A boy is playing a guitar.,A kid is playing a guitar.,3.6,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1.0,0.33333333333333337,0.0,0.0,39,0.78,0.31124298708860504,1.0,35,0.9459459459459459,0.3084204684204684,1.0,4,0.3076923076923077,0.3620091214668958,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.43717135977197896,1.0,0,0.0,1.0,1.0,2,0.5,0.43717135977197896,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.3274691358024691,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
The man is slicing a potato.,A man is slicing potato.,5.0,MSRvid,7,6,2,2,2,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428572,1.0,1.0,0.0,0.0,25,1.0,0.3692786828438754,1.0,6,1.0,0.37219416386083054,1.0,19,1.0,0.36898794235464993,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.4606430606430607,1.0,0,0.0,1.0,1.0,3,1.0,0.4606430606430607,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.39814814814814814,1.0,1.0,3,1.0,1.0,3,0,1.0,1.0,1.0
A man is peeling a potato.,A man is slicing a potato.,2.6,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0.33333333333333337,1.0,0.0,0.0,15,0.5,0.40501121422733793,1.0,2,0.2222222222222222,0.27175805675805675,1.0,13,0.6190476190476191,0.4190378623819991,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.4333012017222544,1.0,0,0.0,1.0,1.0,2,0.5,0.4333012017222544,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.3549382716049383,1.0,0.5,2,0.6666666666666666,0.0,2,1,0.6666666666666666,0.6666666666666666,1.0
A woman is stabbing a potato with a fork.,A woman is puncturing a potato with a fork.,5.0,MSRvid,10,10,2,2,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.33333333333333337,1.0,0.0,0.0,15,0.5172413793103449,0.29730547565720533,1.0,4,0.3333333333333333,0.26808588237159664,1.0,11,0.6470588235294118,0.30669748778472244,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.6,0.36971326907956165,1.0,0,0.0,1.0,1.0,3,0.6,0.36971326907956165,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.6,0.3292027417027417,1.0,0.6,3,0.75,0.2,3,1,0.75,0.75,1.0
A child is waking up.,A girl is waking up.,3.2,MSRvid,6,6,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1.0,0.0,0.0,0.0,9,0.5,0.39963356137512723,1.0,5,1.0,0.40825974025974027,1.0,4,0.3076923076923077,0.39663836037352546,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,1,0.3333333333333333,0.5681511470985156,1.0,0,0.0,1.0,1.0,1,0.3333333333333333,0.5681511470985156,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,0.3333333333333333,0.4089285714285714,1.0,0.33333333333333337,1,0.5,0.0,1,1,0.5,0.5,1.0
A boy is playing a key-board.,A little boy is playing a keyboard.,4.8,MSRvid,7,8,2,2,2,2,0,0,2,2,0,1,0,0,-1,0,0,0,0,-1,0,0.625,1.0,0.33333333333333337,0.0,0.0,58,0.8529411764705882,0.3248433956839521,1.0,35,1.0,0.31611013929381276,1.0,23,0.9583333333333334,0.3442242635787359,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.75,0.42772929684694394,1.0,0,0.0,1.0,1.0,3,0.75,0.42772929684694394,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.75,0.38275382025382026,1.0,0.75,3,0.8571428571428571,0.6666666666666666,3,1,1.0,0.75,0.75
A woman is cutting an onion.,A woman is cutting through an onion.,5.0,MSRvid,7,8,2,2,2,2,0,0,2,2,0,0,0,0,-1,0,0,0,0,0,0,0.875,1.0,1.0,0.0,0.0,77,1.0,0.2703614303376623,1.0,41,1.0,0.26427193006610017,1.0,27,1.0,0.2653151595562357,1.0,5,1.0,0.6,1.0,0,0.0,1.0,1.0,3,1.0,0.487232409833029,1.0,0,0.0,1.0,1.0,3,1.0,0.487232409833029,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.4931216931216931,1.0,1.0,3,1.0,1.0,3,0,1.0,1.0,1.0
A toy train is striking a toy car.,A toy train strikes a toy car.,5.0,MSRvid,9,8,2,1,2,1,0,0,4,4,0,0,0,0,1,1,1,0,0,0,0,0.625,0.0,1.0,0.0,0.0,57,1.0,0.29456895743102257,1.0,35,1.0,0.2735131820293885,1.0,22,1.0,0.34786095095788566,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,1.0,0.5308837350729766,1.0,0,0.0,1.0,1.0,4,1.0,0.5308837350729766,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.6,0.37785714285714284,1.0,0.6,3,0.75,0.3333333333333333,4,1,0.75,0.75,1.0
A man is playing the guitar.,A man is playing the flute.,2.2,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,1.0,0.33333333333333337,0.0,0.0,65,0.9285714285714286,0.3136381812790393,1.0,37,0.9736842105263158,0.3083492412439781,1.0,28,0.875,0.3219098717009482,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,2,0.5,0.45771198567896193,1.0,0,0.0,1.0,1.0,2,0.5,0.45771198567896193,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.3597923681257014,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
A cat opens a drawer and climbs inside.,A cat is opening a drawer and climbing inside.,5.0,MSRvid,9,10,1,3,1,3,0,0,3,2,1,0,0,1,-1,-2,-2,0,1,1,-1,0.41666666666666663,0.0,0.6666666666666667,0.0,0.0,68,1.0,0.3941356878870442,1.0,19,1.0,0.30723696125358174,1.0,20,1.0,0.3333587451438945,1.0,7,1.0,0.5714285714285714,1.0,4,1.0,0.625,1.0,5,1.0,0.5266733266733267,1.0,0,0.0,1.0,1.0,5,1.0,0.5266733266733267,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,7,0.42857142857142855,0.27269841269841266,1.0,0.4285714285714286,3,0.6,0.0,3,2,0.6,0.6,1.0
A woman is frying a food.,A woman is deep frying food.,4.25,MSRvid,7,7,2,2,2,2,0,0,2,2,0,1,0,0,0,0,0,0,0,-1,0,0.8571428571428572,1.0,1.0,0.0,0.0,10,0.2857142857142857,0.35318185549277986,1.0,3,1.0,0.48888888888888893,1.0,7,0.5,0.34207855276037097,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0.4,0.3746459558959559,1.0,0,0.0,1.0,1.0,2,0.4,0.3746459558959559,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.75,0.3279761904761905,1.0,0.75,3,0.8571428571428571,0.25,3,1,1.0,0.75,0.8333333333333334
A woman plays the flute.,A woman is playing the flute.,5.0,MSRvid,6,7,1,2,1,2,0,0,2,2,0,0,0,0,-1,-1,-1,0,0,0,0,0.625,0.0,1.0,0.0,0.0,60,1.0,0.31904256421540345,1.0,36,1.0,0.3108535754369087,1.0,24,1.0,0.3374677889670164,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,3,1.0,0.48110161443494776,1.0,0,0.0,1.0,1.0,3,1.0,0.48110161443494776,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.3458152958152958,1.0,0.5,2,0.6666666666666666,0.0,2,1,0.6666666666666666,0.6666666666666666,1.0
A man is dicing an onion.,A woman is cutting an onion.,2.5,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.0,0.0,3,0.03225806451612903,0.2333379477688225,1.0,0,0.0,0.23576190070092506,0.8571428571428571,3,0.07692307692307693,0.23235639645804515,1.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,1,0.2,0.4254034617295711,1.0,0,0.0,1.0,1.0,1,0.2,0.4254034617295711,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,5,0.2,0.39554673721340383,1.0,0.19999999999999996,1,0.3333333333333333,0.0,1,2,0.3333333333333333,0.3333333333333333,1.0
A girl is playing a guitar.,A man is playing a guitar.,2.8,MSRvid,7,7,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,1.0,0.33333333333333337,0.0,0.0,36,0.4864864864864865,0.31498165795238103,1.0,35,0.9459459459459459,0.3129826115540401,1.0,1,0.02702702702702703,0.3249002981280573,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,1,0.2,0.3498047952124319,1.0,0,0.0,1.0,1.0,1,0.2,0.3498047952124319,1.0,0,0.0,1.0,1.0,0,0.0,1.0,1.0,4,0.5,0.41984126984126985,1.0,0.5,2,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.6666666666666666,1.0
